timestamp,date_GMT,status,attendance,home_team_name,away_team_name,referee,Game Week,Pre-Match PPG (Home),Pre-Match PPG (Away),home_ppg,away_ppg,home_team_goal_count,away_team_goal_count,total_goal_count,total_goals_at_half_time,home_team_goal_count_half_time,away_team_goal_count_half_time,home_team_goal_timings,away_team_goal_timings,home_team_corner_count,away_team_corner_count,home_team_yellow_cards,home_team_red_cards,away_team_yellow_cards,away_team_red_cards,home_team_first_half_cards,home_team_second_half_cards,away_team_first_half_cards,away_team_second_half_cards,home_team_shots,away_team_shots,home_team_shots_on_target,away_team_shots_on_target,home_team_shots_off_target,away_team_shots_off_target,home_team_fouls,away_team_fouls,home_team_possession,away_team_possession,Home Team Pre-Match xG,Away Team Pre-Match xG,team_a_xg,team_b_xg,average_goals_per_match_pre_match,btts_percentage_pre_match,over_15_percentage_pre_match,over_25_percentage_pre_match,over_35_percentage_pre_match,over_45_percentage_pre_match,over_15_HT_FHG_percentage_pre_match,over_05_HT_FHG_percentage_pre_match,over_15_2HG_percentage_pre_match,over_05_2HG_percentage_pre_match,average_corners_per_match_pre_match,average_cards_per_match_pre_match,odds_ft_home_team_win,odds_ft_draw,odds_ft_away_team_win,odds_ft_over15,odds_ft_over25,odds_ft_over35,odds_ft_over45,odds_btts_yes,odds_btts_no,stadium_name
1597615200,Aug 16 2020 - 10:00pm,complete,0,Atlético GO,Sport Recife,Grazianni Maciel Rocha,3,3.00,0.00,1.42,0.84,1,1,2,1,1,0,"13","90'4",4,9,1,1,2,0,0,2,0,2,10,15,4,4,6,11,13,15,31,69,1.63,1.52,1.11,1.70,2.50,0,100,50,0,0,100,100,0,50,19.00,6.00,2.00,3.25,3.90,1.51,2.60,5.15,10.50,2.25,1.59,Estádio Olímpico Pedro Ludovico Teixeira (Goiânia- Goiás)
1597617000,Aug 16 2020 - 10:30pm,complete,N/A,Fortaleza,Botafogo,Marielson Alves Silva,3,0.00,1.00,1.58,0.68,0,0,0,0,0,0,"","",4,7,2,0,1,0,0,2,1,0,15,21,3,7,12,14,11,7,58,42,1.26,1.22,1.48,2.12,2.00,50,100,0,0,0,50,100,0,50,7.00,6.00,1.95,3.35,3.90,1.42,2.30,4.40,8.75,2.05,1.69,Estádio Governador Plácido Aderaldo Castelo (Fortaleza- Ceará)
1597617900,Aug 16 2020 - 10:45pm,complete,N/A,Santos,Atlético PR,Anderson Daronco,3,1.00,3.00,1.79,1.11,3,1,4,2,2,0,"29,41,82","88",2,6,1,0,1,0,0,1,0,1,12,13,7,4,5,9,9,21,32,68,1.16,1.38,1.45,1.57,2.00,50,100,0,0,0,50,50,50,50,8.00,2.00,2.20,3.30,3.25,1.36,2.10,3.85,7.50,1.87,1.87,Estádio Urbano Caldeira (Santos- São Paulo)
1597875300,Aug 19 2020 - 10:15pm,complete,N/A,Flamengo,Grêmio,Rafael Traci,4,0.00,1.00,1.95,1.21,1,1,2,1,0,1,"89","45",1,2,3,0,3,0,2,1,1,2,10,11,4,3,6,8,18,19,60,40,1.60,2.15,1.23,1.05,1.50,50,50,0,0,0,0,100,0,50,16.00,4.00,2.00,3.10,4.10,1.43,2.35,4.45,8.75,2.00,1.74,Estadio Jornalista Mário Filho (Maracanã) (Rio de Janeiro- Rio de Janeiro)
1597875300,Aug 19 2020 - 10:15pm,complete,N/A,Bragantino,Fluminense,Jean Pierre Goncalves Lima,4,1.00,0.00,1.84,1.37,2,1,3,2,1,1,"1,82","2",6,4,5,0,5,0,1,4,1,4,15,11,6,4,9,7,18,14,52,48,2.87,1.33,1.73,1.31,1.50,50,50,0,0,0,0,100,0,50,15.00,6.00,2.05,3.25,3.80,1.42,2.30,4.35,8.50,2.00,1.74,Estádio Nabi Abi Chedid (Bragança Paulista- São Paulo)
1597876200,Aug 19 2020 - 10:30pm,complete,N/A,Atlético PR,Palmeiras,Caio Max Augusto Vieira,4,3.00,1.00,1.68,1.21,0,1,1,0,0,0,"","90'2",5,8,5,0,0,0,2,3,0,0,7,9,0,3,7,6,23,20,56,44,0.00,1.03,0.70,1.09,2.50,100,100,50,0,0,100,100,0,50,6.00,6.00,3.15,3.00,2.40,1.53,2.65,5.25,10.75,2.15,1.62,Arena da Baixada (Curitiba- Paraná)
1597879800,Aug 19 2020 - 11:30pm,complete,N/A,Internacional,Atlético GO,Wagner Reway,4,3.00,0.00,2.16,1.21,3,0,3,0,0,0,"52,69,90","",4,3,3,1,2,0,2,2,1,1,11,8,6,0,5,8,19,16,56,44,2.78,0.00,1.56,0.69,1.00,0,50,0,0,0,0,0,50,50,9.00,2.00,1.47,4.10,7.00,1.44,2.35,4.55,9.00,2.50,1.49,Estádio José Pinheiro Borda (Porto Alegre- Rio Grande do Sul)
1597879800,Aug 19 2020 - 11:30pm,complete,N/A,Goiás,Fortaleza,Dyorgines José Padovani Andrade,4,0.00,0.00,1.21,0.58,1,3,4,1,0,1,"80","8,59,69",2,6,4,0,2,0,2,2,1,1,12,15,3,4,9,11,14,18,47,53,0.00,1.19,1.27,1.43,0.50,0,0,0,0,0,0,50,0,0,7.00,2.00,2.80,3.25,2.50,1.54,2.00,5.27,11.00,2.19,1.65,Estádio de Hailé Pinheiro (Goiânia- Goiás)
1597883400,Aug 20 2020 - 12:30am,complete,N/A,Botafogo,Atlético Mineiro,Flavio Rodrigues De Souza,4,0.00,3.00,0.74,1.16,2,1,3,1,1,0,"27,88","90'7",7,16,2,0,0,0,0,2,0,0,12,34,6,12,6,22,9,11,26,74,0.00,1.16,1.34,3.65,0.50,0,0,0,0,0,0,50,0,0,2.00,2.00,4.15,3.35,1.91,1.33,2.05,3.70,7.00,1.87,1.87,Estádio Nilton Santos (Rio de Janeiro)
1597883400,Aug 20 2020 - 12:30am,complete,N/A,Corinthians,Coritiba,Braulio da Silva Machado,4,0.00,0.00,1.63,0.68,3,1,4,2,1,1,"38,49,87","42",10,0,2,0,1,1,1,1,2,0,23,10,12,5,11,5,14,5,61,39,0.00,1.55,2.77,1.17,0.50,0,0,0,0,0,0,50,0,0,8.00,5.00,1.77,3.20,5.25,1.54,2.65,5.40,11.00,2.40,1.53,Arena Corinthians (São Paulo- São Paulo)
